remote_ratio,salary_in_usd,work_year,company_size,experience_level,employee_residence,company_location,job_title
0,240000,2021,L,SE,US,US,Data Science Manager
100,135000,2021,L,MI,US,US,Data Analyst
100,80000,2021,M,EN,US,US,Data Scientist
100,380000,2022,L,SE,US,US,other
0,120402,2022,L,MI,other,other,Data Scientist
100,177000,2022,L,SE,US,US,other
100,65141,2022,M,MI,FR,FR,Data Engineer
100,48000,2022,S,MI,other,US,Data Scientist
0,20000,2022,M,EN,other,other,other
0,220000,2021,L,SE,US,US,other
50,77364,2021,S,MI,other,other,ML Engineer
50,63711,2021,S,MI,other,other,ML Engineer
100,150000,2022,S,EN,AU,AU,other
100,90000,2021,M,MI,US,US,Data Analyst
100,100000,2022,M,MI,CA,US,Data Scientist
0,100000,2021,S,EN,US,US,Data Scientist
50,100000,2022,M,EN,other,other,Data Scientist
50,144000,2022,L,SE,US,US,Research Scientist
100,155499,2022,M,SE,DE,DE,other
100,24000,2021,M,SE,BR,BR,Computer Vision Engineer
100,38400,2021,M,MI,other,US,Applied Machine Learning Scientist
50,100000,2022,L,EN,US,US,other
100,82500,2021,S,MI,US,US,Data Scientist
50,49646,2021,M,EN,FR,FR,Data Scientist
50,40570,2021,L,SE,IN,IN,other
100,120000,2022,M,EN,US,US,Data Engineer
0,84053,2022,M,SE,DE,DE,other
100,20000,2021,S,EN,IN,IN,ML Engineer
0,125000,2022,M,EN,US,US,Computer Vision Engineer
0,9466,2021,S,MI,IN,IN,Data Scientist
50,120000,2021,S,SE,US,US,Machine Learning Scientist
50,10354,2021,M,EN,ES,ES,Data Analyst
0,110037,2021,L,EN,GB,GB,other
100,21013,2022,L,EN,PT,PT,ML Engineer
100,50000,2021,M,EN,US,US,Data Analyst
100,200000,2021,M,SE,US,US,other
50,60000,2021,M,MI,ES,other,Big Data Engineer
100,200000,2021,L,MI,US,US,Data Engineer
50,100000,2021,S,EN,other,other,other
100,100000,2021,L,MI,US,US,Data Engineer
50,82744,2021,M,SE,other,other,ML Engineer
100,59303,2019,S,MI,DE,DE,Data Engineer
50,62649,2021,M,MI,FR,FR,Research Scientist
100,82528,2021,L,MI,GB,GB,Data Engineer
100,170000,2021,L,MI,US,US,Data Architect
100,150000,2021,L,MI,US,US,Data Architect
50,55000,2021,S,EN,US,US,BI Data Analyst
0,250000,2021,L,EX,US,US,Director of Data Science
100,80000,2021,L,EN,US,US,Data Engineer
100,70000,2019,L,EN,US,US,Big Data Engineer
50,130026,2021,M,EX,DE,DE,Director of Data Science
50,63831,2021,L,EN,DE,DE,Data Science Consultant
100,68428,2019,L,SE,GR,US,Data Scientist
0,85000,2021,M,EX,other,other,other
50,230000,2021,L,EX,other,other,other
100,125000,2021,S,EN,US,US,ML Engineer
100,120000,2021,M,SE,US,US,Data Analytics Manager
0,450000,2019,M,MI,US,US,Research Scientist
50,46759,2019,L,MI,FR,FR,Data Analyst
50,74130,2019,L,MI,other,other,Data Engineer
50,127221,2021,L,SE,CA,CA,other
100,144000,2021,L,SE,US,US,Data Science Manager
100,13400,2021,L,EN,other,other,Data Scientist
100,75774,2021,L,MI,CA,CA,Data Scientist
100,150000,2021,M,MI,US,US,Data Scientist
100,103000,2019,L,MI,US,US,Data Science Consultant
100,153000,2021,L,SE,US,US,Data Engineer
100,90000,2021,L,MI,US,US,Data Engineer
100,90000,2021,S,EN,US,US,Data Analyst
100,60000,2021,S,EN,US,US,Data Analyst
100,50000,2021,L,MI,other,other,Data Scientist
100,12000,2021,M,EN,other,US,AI Scientist
50,5409,2021,M,MI,IN,IN,other
100,270000,2021,L,MI,US,US,ML Engineer
50,54238,2021,L,MI,GB,CA,other
100,47282,2021,S,MI,ES,ES,ML Engineer
100,153667,2021,L,EX,other,other,Director of Data Science
100,28476,2021,L,MI,other,other,Data Engineer
100,110000,2021,L,MI,US,US,other
50,82528,2021,L,EN,GB,GB,Research Scientist
50,250000,2019,L,EN,US,US,ML Engineer
50,59101,2021,M,EN,FR,FR,Data Analyst
100,80000,2021,S,SE,other,US,Data Analyst
100,10000,2019,S,EN,other,other,Data Analyst
100,138000,2019,S,EN,US,US,ML Engineer
100,140000,2021,L,MI,US,US,Data Engineer
100,79197,2021,L,SE,DE,DE,other
100,170000,2021,L,SE,US,US,other
100,80000,2021,M,EN,US,US,Data Analyst
100,45760,2019,S,MI,other,US,Data Scientist
100,100000,2021,M,MI,US,US,BI Data Analyst
50,53192,2021,L,SE,FR,FR,Data Scientist
100,235000,2021,L,EX,US,US,other
100,150000,2021,L,EX,IN,US,BI Data Analyst
50,79833,2019,L,EX,ES,ES,Data Engineer
100,225000,2021,L,EN,US,US,Machine Learning Scientist
100,76833,2021,S,EN,DE,DE,Data Science Consultant
0,50180,2019,M,MI,PT,PT,Machine Learning Infrastructure Engineer
100,88654,2021,L,SE,GR,other,other
100,103160,2021,S,SE,GB,GB,other
100,113476,2021,M,SE,GB,GB,Data Engineer
50,94564,2021,L,SE,DE,DE,ML Engineer
100,30427,2021,L,EN,IN,IN,Data Engineer
100,150000,2021,M,SE,US,US,Data Engineer
100,115000,2021,S,SE,US,US,Data Engineer
100,187442,2021,L,MI,CA,CA,Research Scientist
50,51519,2021,L,MI,GB,GB,Data Analyst
100,106000,2019,L,MI,US,US,Data Engineer
50,112872,2019,L,MI,GB,GB,Data Engineer
50,36259,2021,L,MI,other,US,BI Data Analyst
100,150000,2021,L,SE,US,US,Data Engineer
100,15966,2019,S,EN,DE,DE,ML Engineer
100,95746,2021,S,MI,DE,US,other
100,70000,2021,M,EN,US,US,other
100,76958,2019,S,MI,GB,GB,Data Scientist
50,89294,2021,L,MI,other,other,other
50,29751,2021,L,EN,IN,IN,Data Scientist
0,276000,2021,L,SE,US,US,other
100,188000,2019,L,SE,US,US,Data Engineer
100,160000,2021,S,SE,BR,US,other
100,105000,2019,L,MI,US,US,Data Scientist
100,200000,2021,L,MI,US,US,Data Engineer
100,174000,2021,L,SE,US,US,Data Engineer
100,93000,2021,L,MI,US,US,Data Analyst
100,28399,2021,M,EN,IN,IN,Data Scientist
50,60757,2021,L,SE,PT,PT,Research Scientist
100,90000,2021,S,EN,US,US,Data Scientist
50,70139,2019,L,MI,FR,FR,Data Engineer
0,6072,2019,S,EN,IN,IN,Data Analyst
0,33511,2019,S,SE,other,other,Data Engineer
100,170000,2021,M,SE,US,US,other
50,96282,2021,L,SE,GB,GB,Data Engineer
0,12103,2021,M,MI,other,other,Data Engineer
50,36643,2021,L,EN,FR,FR,Data Scientist
50,72212,2021,L,MI,GB,GB,Data Engineer
100,91000,2019,L,EN,US,US,Data Analyst
50,99703,2021,M,SE,CA,CA,other
100,165000,2021,L,SE,US,US,Data Scientist
100,80000,2021,L,MI,US,US,Data Analyst
100,103691,2021,L,SE,CA,CA,Data Scientist
50,21637,2021,M,EN,IN,IN,Data Engineer
50,42000,2019,L,EN,NL,NL,Research Scientist
0,115000,2019,L,MI,other,other,other
100,63810,2021,M,MI,CA,CA,Research Scientist
0,260000,2019,S,SE,other,other,Machine Learning Scientist
0,110000,2021,S,MI,US,US,other
100,180000,2021,L,MI,US,US,Data Architect
100,200000,2021,L,SE,US,US,Data Analyst
50,109024,2019,M,SE,GB,GB,Big Data Engineer
100,200000,2021,L,SE,US,US,Data Engineer
100,256000,2021,S,SE,US,US,ML Engineer
100,110000,2021,L,MI,US,US,Data Engineer
0,79833,2019,L,MI,DE,DE,Data Scientist
100,72500,2021,L,EN,US,US,Data Engineer
50,185000,2021,L,SE,US,US,ML Engineer
100,69741,2021,L,MI,NL,NL,Data Engineer
0,100000,2021,L,EN,other,other,Research Scientist
100,112000,2021,L,MI,US,US,Data Engineer
50,150000,2019,L,SE,US,US,ML Engineer
50,20171,2021,L,SE,other,other,Data Scientist
100,55000,2021,L,SE,ES,ES,AI Scientist
50,58000,2021,L,EN,US,US,Data Scientist
100,100000,2021,M,EN,US,US,Data Scientist
50,77684,2021,M,SE,FR,FR,Data Scientist
100,85000,2021,S,EN,NL,DE,ML Engineer
0,76833,2021,L,EN,DE,DE,Data Science Consultant
100,105000,2021,M,SE,US,US,other
100,72000,2019,L,EN,US,US,Data Analyst
50,65013,2021,M,EN,DE,DE,Data Engineer
100,28016,2021,M,MI,other,other,Data Engineer
0,111775,2021,M,MI,US,US,Data Engineer
0,93150,2021,M,MI,US,US,Data Engineer
50,160000,2021,S,SE,other,US,other
100,25532,2021,S,MI,other,DE,Data Scientist
0,66265,2021,L,SE,IN,IN,ML Engineer
100,16904,2021,S,MI,IN,IN,Data Scientist
50,63831,2021,L,SE,DE,DE,Data Analyst
100,190000,2019,S,SE,US,US,other
0,141846,2021,L,EX,DE,DE,Director of Data Science
100,16227,2021,L,EN,IN,IN,Big Data Engineer
100,71786,2021,M,SE,CA,CA,Data Analyst
50,35735,2019,L,MI,other,other,Data Scientist
0,135000,2021,L,SE,US,US,Data Scientist
50,24823,2021,M,EN,DE,DE,ML Engineer
50,54094,2021,L,SE,IN,US,Data Science Manager
100,24342,2021,L,SE,IN,IN,ML Engineer
100,9272,2021,S,EN,other,other,BI Data Analyst
50,147000,2021,L,MI,US,US,Data Scientist
50,96113,2021,L,SE,CA,CA,Research Scientist
100,174000,2021,L,SE,US,US,Data Science Manager
100,135000,2019,L,MI,US,US,Business Data Analyst
50,21844,2021,M,EN,other,other,ML Engineer
50,125000,2019,S,SE,other,other,other
0,51321,2019,S,EN,FR,FR,Data Scientist
0,40481,2019,L,MI,IN,IN,Data Scientist
100,69741,2021,S,EX,FR,ES,Data Science Consultant
100,50000,2021,M,SE,other,GB,other
0,39916,2019,M,EN,FR,FR,Data Scientist
100,87000,2019,L,MI,US,US,other
0,26005,2021,L,MI,other,US,Data Engineer
50,90734,2021,L,MI,DE,DE,Data Scientist
0,22611,2021,L,MI,IN,IN,Big Data Engineer
100,5679,2021,S,MI,IN,US,Data Scientist
50,81000,2021,S,EN,US,US,ML Engineer
100,40038,2021,L,MI,other,other,Data Scientist
100,90000,2021,S,EN,US,US,Data Science Consultant
50,61467,2021,M,MI,DE,other,Data Scientist
100,195000,2021,M,SE,US,US,Machine Learning Infrastructure Engineer
100,37825,2021,L,MI,ES,ES,Data Scientist
100,85000,2019,L,MI,US,US,Data Analyst
100,416000,2021,S,EX,US,US,other
100,225000,2021,L,SE,US,CA,Machine Learning Scientist
50,56256,2021,L,MI,GB,GB,Data Scientist
0,33808,2021,M,MI,IN,IN,Data Scientist
50,116914,2021,L,MI,GB,GB,Data Scientist
100,46597,2021,L,MI,other,other,ML Engineer
50,8000,2019,L,MI,other,other,Data Analyst
100,41689,2019,S,EN,other,other,Data Engineer
100,114046,2019,S,SE,other,GB,Big Data Engineer
100,88654,2021,M,MI,other,other,ML Engineer
50,5707,2019,M,EN,IN,IN,Data Science Consultant
100,56000,2019,M,MI,PT,US,other
50,28608,2021,S,EN,other,other,Computer Vision Engineer
50,88654,2021,L,MI,DE,DE,Data Scientist
100,6072,2019,L,MI,IN,IN,other
50,47899,2019,L,SE,GR,GR,Data Engineer
0,98000,2019,M,MI,US,US,BI Data Analyst
50,66022,2021,S,MI,other,GB,Data Engineer
50,56738,2021,S,MI,FR,FR,Research Scientist
50,24823,2021,L,MI,other,other,ML Engineer
0,120000,2021,L,SE,US,US,Data Analytics Manager
0,20000,2021,L,MI,other,US,Data Engineer
100,325000,2019,L,EX,US,US,Director of Data Science
100,200000,2021,L,SE,US,US,ML Engineer
50,45896,2019,S,EN,other,other,AI Scientist
100,160000,2021,L,MI,US,US,Data Scientist
100,50000,2021,S,SE,FR,US,Research Scientist
100,40189,2021,M,MI,GR,GR,other
0,12901,2021,S,MI,BR,BR,Data Scientist
0,165000,2021,M,SE,US,US,Data Engineer
0,5882,2021,L,EN,IN,other,Big Data Engineer
50,42197,2019,S,MI,FR,FR,Data Scientist
100,185000,2021,L,SE,US,US,other
50,62726,2019,S,EN,DE,DE,Data Scientist
50,90734,2021,L,MI,DE,DE,Data Scientist
50,21669,2019,S,EN,other,other,Data Scientist
100,110000,2019,L,MI,US,US,Data Engineer
100,140000,2021,L,SE,US,US,Data Analytics Manager
50,120000,2019,L,SE,US,US,Data Scientist
100,87738,2021,S,SE,CA,CA,Data Scientist
50,61896,2021,L,SE,GB,GB,other
50,12000,2021,M,MI,other,other,Machine Learning Scientist
50,76833,2021,S,SE,other,GB,Data Engineer
50,74000,2021,S,MI,other,other,ML Engineer
100,152000,2021,L,SE,US,FR,Data Science Manager
0,18000,2021,S,MI,other,other,Big Data Engineer
100,60000,2019,S,SE,other,US,Computer Vision Engineer
50,130000,2021,L,MI,US,US,Data Scientist
0,18907,2021,M,SE,BR,BR,Computer Vision Engineer
100,59101,2021,L,EN,other,other,Business Data Analyst
100,173762,2021,M,SE,DE,DE,other
100,148261,2019,M,SE,DE,DE,other
100,38776,2019,M,MI,ES,ES,Data Scientist
100,46809,2021,M,MI,ES,ES,Data Scientist
100,18053,2021,S,EN,IN,other,AI Scientist
0,91237,2019,S,SE,other,other,Data Scientist
50,62726,2019,S,MI,FR,other,Data Scientist
50,115000,2021,L,MI,US,US,Data Scientist
100,235000,2021,L,SE,US,US,other
100,19609,2021,L,MI,IN,IN,other
100,12000,2021,S,EN,BR,US,AI Scientist
0,75000,2021,L,MI,US,US,Data Analyst
0,62000,2021,L,MI,US,US,Data Analyst
0,73000,2021,L,MI,US,US,Data Scientist
100,45391,2021,L,MI,NL,NL,Data Engineer
100,190200,2019,M,SE,US,US,Data Science Manager
100,118000,2019,M,MI,US,US,Data Scientist
100,138350,2019,M,MI,US,US,Data Scientist
100,130800,2019,M,MI,ES,US,Data Engineer
100,45618,2019,S,SE,other,other,ML Engineer
0,168000,2021,S,SE,other,other,Director of Data Science
100,119058,2021,M,MI,other,other,Data Scientist
50,423000,2021,L,MI,US,US,Applied Machine Learning Scientist
50,28369,2021,L,MI,other,other,Data Engineer
100,165000,2021,L,SE,US,US,Data Specialist
100,412000,2019,L,SE,US,US,Data Scientist
100,151000,2021,L,MI,US,US,other
100,105000,2019,S,EN,US,US,Data Scientist
100,100000,2019,L,EN,US,US,Business Data Analyst
50,94665,2021,L,SE,IN,IN,Data Science Manager
